0.214607,0.218783,0.216999,0.217052,0.217696,0.215707,0.216833,0.213956,0.212902,0.214614,0.214551,0.213101,0.216334,0.214868,0.213025,0.21525,0.219319,0.221178,0.218449,0.214943,0.218472,0.212287,0.213376,0.216312,0.212129,0.213984,0.220098,0.213921,0.216923,0.214382,0.213959,0.213703,0.210838,0.215207,0.218023,0.213926,0.22133,0.219752,0.214281,0.214,0.21788,0.216027,0.215472,0.214944,0.216473,0.217514,0.220391,0.215674,0.214428,0.215881,0.21229,0.218165,0.212937,0.210094,0.214065,0.213559,0.2133,0.213605,0.211853,0.22366,0.213952,0.213279,0.216344,0.216323,0.214322,0.214869,0.215199,0.218255,0.210677,0.212946,0.214716,0.211384,0.216782,0.215338,0.214873,0.21405,0.216551,0.218317,0.215105,0.213346,0.212299,0.214398,0.214822,0.216073,0.218433,0.215329,0.213411,0.21416,0.21352,0.214163,0.218902,0.215411,0.213647,0.213761,0.213513,0.213827,0.213218,0.218416,0.215621,0.214413
0.219099,0.216449,0.222866,0.217916,0.215353,0.216698,0.217554,0.2148,0.216969,0.218472,0.218466,0.213635,0.218858,0.213148,0.218034,0.217595,0.217525,0.219806,0.220719,0.217367,0.222118,0.219742,0.217098,0.214005,0.216667,0.217254,0.222459,0.216024,0.213984,0.219225,0.215724,0.218171,0.215453,0.219409,0.219103,0.217731,0.223696,0.218183,0.213194,0.214501,0.217716,0.217718,0.218241,0.214305,0.219401,0.218904,0.219803,0.217383,0.21551,0.216779,0.214742,0.222143,0.218213,0.213218,0.217448,0.216075,0.213862,0.216984,0.211867,0.221691,0.220594,0.21876,0.220535,0.219265,0.218016,0.216826,0.215331,0.219318,0.216571,0.218441,0.212715,0.219524,0.218127,0.218633,0.219351,0.215943,0.219668,0.215114,0.214307,0.217606,0.213043,0.218128,0.22273,0.219984,0.215021,0.219529,0.215584,0.217131,0.216887,0.212761,0.219486,0.214067,0.217403,0.216415,0.215123,0.216003,0.219154,0.218792,0.215097,0.216656
0.214904,0.220465,0.218919,0.224326,0.218144,0.217601,0.220686,0.216518,0.219793,0.218516,0.218792,0.219794,0.221941,0.219898,0.221282,0.217284,0.215985,0.218001,0.216729,0.220148,0.220625,0.219618,0.220497,0.213446,0.21833,0.217031,0.218895,0.215752,0.216288,0.220573,0.221365,0.220537,0.214487,0.217722,0.23173,0.217238,0.222727,0.220988,0.218733,0.215255,0.222198,0.219598,0.22076,0.216936,0.220537,0.216457,0.220297,0.220323,0.218768,0.223382,0.215916,0.223545,0.220712,0.213249,0.217015,0.217997,0.215744,0.213355,0.213514,0.223106,0.221231,0.21692,0.221941,0.216661,0.221895,0.224412,0.217704,0.217662,0.21737,0.225294,0.218845,0.221428,0.219655,0.21984,0.221492,0.217776,0.21973,0.216243,0.217071,0.217825,0.211795,0.217754,0.224439,0.219593,0.217659,0.217606,0.220018,0.216334,0.214151,0.215147,0.219646,0.216156,0.224455,0.216853,0.217476,0.21711,0.216226,0.221728,0.221014,0.216715
0.220436,0.217994,0.219741,0.227461,0.223832,0.220676,0.223105,0.216241,0.224342,0.224788,0.218639,0.217786,0.221948,0.21887,0.223608,0.221913,0.220115,0.220176,0.219223,0.220343,0.22207,0.216685,0.222222,0.218505,0.214964,0.21892,0.219391,0.215254,0.215054,0.217581,0.22882,0.220126,0.218409,0.222573,0.224273,0.217894,0.22371,0.21915,0.214886,0.222904,0.223664,0.21603,0.219508,0.224574,0.222712,0.219424,0.223166,0.222603,0.216211,0.22203,0.21891,0.222258,0.218572,0.213736,0.219354,0.222883,0.218374,0.219394,0.214579,0.22422,0.220303,0.21904,0.218314,0.223571,0.22262,0.221565,0.220856,0.216011,0.219475,0.220045,0.218841,0.220863,0.224522,0.219709,0.220958,0.219402,0.222809,0.218431,0.220954,0.221021,0.215548,0.218029,0.222396,0.223189,0.218779,0.217068,0.219362,0.222764,0.211646,0.217304,0.219859,0.219938,0.220296,0.224399,0.215483,0.215721,0.21896,0.226438,0.219765,0.217687
0.22108,0.2243,0.216342,0.230526,0.225276,0.220738,0.22014,0.216603,0.220953,0.222989,0.217697,0.221165,0.220942,0.223881,0.220129,0.220594,0.216516,0.219608,0.225421,0.223877,0.222962,0.221029,0.220448,0.217916,0.221659,0.217439,0.217631,0.215492,0.223133,0.222601,0.227621,0.220486,0.219403,0.219855,0.226189,0.216085,0.223588,0.215167,0.21939,0.223914,0.228082,0.221738,0.219279,0.224927,0.226501,0.222415,0.222438,0.222567,0.221003,0.220648,0.223243,0.225108,0.224992,0.216305,0.221508,0.221448,0.217447,0.217269,0.217476,0.226401,0.219636,0.221633,0.222895,0.223813,0.223125,0.219866,0.222846,0.219215,0.222162,0.229927,0.219522,0.219107,0.227863,0.219096,0.220234,0.220143,0.223066,0.218621,0.223931,0.225132,0.215087,0.215732,0.220786,0.223099,0.216172,0.218443,0.222041,0.223594,0.219573,0.215175,0.220977,0.215321,0.22036,0.218938,0.217626,0.217964,0.219735,0.229382,0.224684,0.215574
0.221779,0.227701,0.218934,0.225606,0.231839,0.224068,0.225043,0.217495,0.22266,0.219449,0.227084,0.220901,0.225213,0.219582,0.217568,0.21819,0.218943,0.227307,0.226717,0.226476,0.222742,0.220671,0.217984,0.228371,0.220021,0.218714,0.219699,0.214052,0.226756,0.225213,0.221214,0.222431,0.216302,0.22114,0.227702,0.216144,0.225572,0.214897,0.22465,0.218477,0.222514,0.221364,0.218919,0.221359,0.219251,0.218714,0.222979,0.225153,0.226792,0.218631,0.218497,0.224961,0.222241,0.221132,0.219465,0.226162,0.218434,0.227427,0.217535,0.228544,0.221866,0.221839,0.226314,0.222473,0.219944,0.220044,0.226228,0.222467,0.221926,0.227561,0.230923,0.228321,0.227369,0.222774,0.225823,0.221571,0.228171,0.222877,0.224422,0.225868,0.222955,0.223994,0.226934,0.221395,0.220112,0.218511,0.226352,0.227763,0.21873,0.215919,0.221028,0.222359,0.220649,0.222641,0.221429,0.218517,0.219386,0.227178,0.22317,0.222026
0.226201,0.222403,0.222683,0.222108,0.229931,0.220597,0.229943,0.218278,0.222732,0.223177,0.221369,0.223327,0.226055,0.225436,0.220749,0.220918,0.217121,0.222363,0.223637,0.221268,0.225582,0.223459,0.220564,0.226108,0.222083,0.218812,0.22158,0.219923,0.223883,0.221542,0.224381,0.220285,0.217326,0.221529,0.229695,0.216062,0.2259,0.220681,0.222094,0.223036,0.225992,0.220113,0.220518,0.223896,0.219939,0.223071,0.227458,0.225475,0.218814,0.22133,0.222063,0.22722,0.223906,0.220495,0.224038,0.222291,0.22393,0.238239,0.220468,0.226524,0.220639,0.216794,0.223447,0.22166,0.234259,0.224607,0.228231,0.235092,0.22156,0.229083,0.227298,0.230169,0.226679,0.216245,0.223092,0.216148,0.230885,0.220398,0.219437,0.225667,0.226022,0.221528,0.221202,0.231579,0.221095,0.217558,0.227448,0.226411,0.222255,0.223065,0.218989,0.222541,0.225646,0.227128,0.213955,0.217868,0.222602,0.230987,0.227708,0.222089
0.235149,0.228272,0.221867,0.225197,0.230721,0.235538,0.226294,0.222526,0.224413,0.224597,0.220301,0.22317,0.227506,0.219498,0.222231,0.218521,0.226823,0.225869,0.230709,0.229641,0.224785,0.223758,0.219759,0.225653,0.226747,0.224812,0.220817,0.218566,0.227934,0.223525,0.226307,0.229159,0.22307,0.225294,0.225559,0.224275,0.228934,0.220402,0.222691,0.221278,0.237921,0.22375,0.220174,0.222799,0.221883,0.224971,0.227123,0.233848,0.231353,0.229227,0.22477,0.227799,0.229364,0.225338,0.220453,0.23462,0.223214,0.234216,0.21822,0.226548,0.222793,0.220094,0.229613,0.226267,0.233859,0.224498,0.230447,0.226415,0.222277,0.227359,0.233753,0.23243,0.231613,0.221025,0.224818,0.222839,0.231272,0.229197,0.220928,0.222076,0.222665,0.218628,0.23187,0.229748,0.231566,0.221016,0.232486,0.223004,0.22308,0.218641,0.218241,0.225768,0.225888,0.222516,0.217037,0.219492,0.224605,0.229075,0.225088,0.222659
0.229779,0.225204,0.226647,0.2264,0.2255,0.229192,0.229109,0.223512,0.222735,0.223307,0.225047,0.221186,0.232757,0.227874,0.225192,0.21986,0.214266,0.223265,0.225623,0.229158,0.227389,0.229907,0.226814,0.225158,0.223832,0.224124,0.223092,0.222724,0.224967,0.227524,0.228937,0.227666,0.221937,0.223556,0.234911,0.218276,0.222802,0.225886,0.232161,0.219146,0.227046,0.227611,0.218654,0.22777,0.231572,0.224629,0.231581,0.228281,0.225393,0.227972,0.229503,0.227063,0.231894,0.219192,0.229484,0.222811,0.229746,0.235765,0.22979,0.227767,0.231005,0.227578,0.229295,0.227129,0.232095,0.227282,0.222891,0.228912,0.226849,0.222747,0.228631,0.228771,0.228516,0.231295,0.223806,0.230953,0.226587,0.226997,0.223744,0.225993,0.220514,0.225597,0.240809,0.231652,0.23416,0.225254,0.233766,0.224824,0.228372,0.227516,0.218379,0.22388,0.229504,0.223415,0.218687,0.21645,0.230437,0.238581,0.225808,0.22614
0.231383,0.231869,0.224865,0.236315,0.235058,0.232266,0.225709,0.229164,0.226956,0.225022,0.221566,0.225511,0.231205,0.229895,0.234193,0.229651,0.229004,0.223018,0.227632,0.226969,0.230386,0.225077,0.219744,0.227099,0.221159,0.229791,0.226825,0.223335,0.225352,0.22873,0.227495,0.226842,0.226385,0.22684,0.231559,0.227255,0.227733,0.227679,0.230009,0.224245,0.229768,0.233777,0.217139,0.227081,0.232608,0.223384,0.221994,0.233138,0.23599,0.226474,0.228247,0.22965,0.232493,0.225578,0.222417,0.220877,0.222306,0.233265,0.232655,0.229456,0.231701,0.225991,0.230477,0.22751,0.230253,0.226616,0.22533,0.224918,0.226727,0.222592,0.230683,0.229756,0.234688,0.222911,0.224359,0.232713,0.229375,0.2307,0.224819,0.226269,0.216175,0.225961,0.240912,0.232303,0.226375,0.227898,0.233566,0.237095,0.223819,0.230361,0.223888,0.226274,0.228668,0.228441,0.225419,0.219929,0.229374,0.240052,0.240416,0.224648
0.225857,0.230734,0.223927,0.225594,0.241945,0.221359,0.237421,0.231081,0.229443,0.224092,0.223384,0.227118,0.236484,0.229752,0.232151,0.231425,0.222759,0.230578,0.233831,0.226561,0.236637,0.222431,0.228251,0.227054,0.218323,0.229305,0.226068,0.219817,0.22861,0.228877,0.228968,0.226848,0.22836,0.233281,0.229254,0.230574,0.22757,0.226851,0.231889,0.220043,0.229631,0.226599,0.222944,0.226613,0.233177,0.239483,0.227815,0.227234,0.23168,0.218034,0.219557,0.244134,0.227763,0.222433,0.226043,0.222613,0.225858,0.230121,0.232422,0.232447,0.227578,0.234098,0.232773,0.222362,0.224214,0.225494,0.225047,0.240885,0.222829,0.236406,0.241294,0.230059,0.235053,0.23154,0.226012,0.237612,0.23312,0.234685,0.220988,0.235261,0.221772,0.233997,0.235304,0.243406,0.226788,0.232383,0.226945,0.232378,0.230045,0.237358,0.228458,0.225482,0.222103,0.225885,0.220886,0.217552,0.234695,0.234283,0.236818,0.226515
0.23798,0.233841,0.218861,0.244312,0.239699,0.224741,0.241335,0.227927,0.233837,0.226154,0.224313,0.224107,0.234791,0.230997,0.229785,0.232364,0.224964,0.229324,0.227324,0.230255,0.228933,0.2255,0.227033,0.230781,0.220776,0.232369,0.2229,0.234822,0.231866,0.228969,0.23338,0.23626,0.228356,0.22733,0.229424,0.223614,0.234825,0.225013,0.238096,0.219405,0.23281,0.22622,0.230817,0.22904,0.22859,0.233183,0.232744,0.231908,0.238838,0.232529,0.217346,0.248448,0.231109,0.222428,0.225413,0.224307,0.226838,0.239765,0.230898,0.237104,0.231633,0.234491,0.23844,0.230904,0.229066,0.224296,0.231985,0.225997,0.226594,0.22428,0.231537,0.231403,0.232101,0.221616,0.237413,0.223294,0.236557,0.235037,0.22204,0.229215,0.215224,0.22892,0.227085,0.248323,0.225645,0.231626,0.246568,0.232619,0.224602,0.231896,0.216291,0.226175,0.240362,0.232524,0.222745,0.224076,0.240595,0.240463,0.234595,0.221682
0.235212,0.229232,0.230911,0.243105,0.232106,0.229422,0.233706,0.222027,0.230633,0.227601,0.221987,0.220275,0.232378,0.235545,0.228222,0.231801,0.223171,0.224943,0.228761,0.237467,0.231389,0.231079,0.224586,0.224561,0.223462,0.234809,0.228862,0.221894,0.226063,0.227866,0.230442,0.227295,0.22286,0.222676,0.235523,0.22471,0.23006,0.232961,0.229807,0.224768,0.22745,0.234264,0.23581,0.237034,0.226359,0.233072,0.227105,0.24135,0.238611,0.237546,0.219116,0.251318,0.22619,0.223606,0.242191,0.230347,0.230306,0.250701,0.230746,0.238721,0.230643,0.22913,0.237448,0.233408,0.23246,0.228405,0.231581,0.227733,0.225688,0.25074,0.238783,0.225816,0.241648,0.233065,0.241639,0.233717,0.237806,0.244161,0.231751,0.237371,0.215159,0.237685,0.231856,0.238098,0.238437,0.221891,0.232162,0.239931,0.231596,0.241846,0.221729,0.223098,0.225272,0.230863,0.226567,0.223452,0.229852,0.239561,0.244327,0.230454
0.238861,0.227529,0.22845,0.247406,0.230686,0.24022,0.238962,0.219014,0.234325,0.230623,0.229198,0.222148,0.232127,0.235272,0.231121,0.228753,0.231198,0.229736,0.230219,0.226831,0.24594,0.238506,0.226846,0.230148,0.226504,0.236333,0.2224,0.223111,0.231016,0.229292,0.222283,0.238688,0.235373,0.218525,0.235703,0.229678,0.23202,0.249079,0.238296,0.226974,0.229441,0.244421,0.231231,0.225797,0.229272,0.234055,0.228194,0.228174,0.23396,0.236702,0.227368,0.249449,0.230321,0.224423,0.243396,0.232775,0.235069,0.2509,0.237603,0.234892,0.229975,0.230142,0.232766,0.237012,0.229419,0.226584,0.241018,0.235788,0.220871,0.251194,0.23715,0.236791,0.237772,0.246357,0.230449,0.254923,0.246584,0.241176,0.23526,0.240851,0.217264,0.244964,0.231348,0.245848,0.241012,0.231481,0.241095,0.232201,0.228279,0.235258,0.233122,0.216511,0.245026,0.239881,0.232187,0.23133,0.231394,0.240985,0.247525,0.225378
0.23358,0.231038,0.235384,0.250886,0.233768,0.232182,0.23567,0.231968,0.234536,0.232792,0.229818,0.25029,0.237748,0.23206,0.236992,0.231872,0.234403,0.235717,0.22905,0.228949,0.239227,0.239707,0.227959,0.243361,0.221636,0.238739,0.220476,0.233488,0.228203,0.227961,0.235404,0.234432,0.237008,0.223382,0.232184,0.218487,0.242427,0.230395,0.249524,0.223691,0.234465,0.234754,0.240765,0.233605,0.234387,0.236389,0.239933,0.227018,0.23865,0.226749,0.232148,0.241188,0.235463,0.225139,0.242218,0.238916,0.22858,0.246149,0.226868,0.242007,0.236313,0.224499,0.23708,0.240145,0.235717,0.232613,0.234647,0.233436,0.234413,0.245779,0.250501,0.229559,0.241186,0.234917,0.23206,0.255823,0.236063,0.239059,0.229943,0.243512,0.221459,0.244145,0.238827,0.24007,0.23884,0.24118,0.242769,0.232203,0.234643,0.233253,0.260307,0.223958,0.233111,0.240672,0.238088,0.231614,0.237775,0.233026,0.238018,0.232024
0.23816,0.23345,0.240684,0.243191,0.231064,0.235757,0.240067,0.230928,0.233965,0.241566,0.237104,0.245422,0.234614,0.240593,0.235555,0.227772,0.227162,0.235402,0.239396,0.232025,0.233139,0.245628,0.231718,0.242632,0.227626,0.23881,0.234052,0.229236,0.232639,0.22874,0.234614,0.237291,0.242266,0.23697,0.234872,0.216017,0.238035,0.242279,0.236461,0.226753,0.23628,0.230203,0.229281,0.231418,0.236501,0.242962,0.23819,0.241516,0.251512,0.233314,0.22753,0.241576,0.234421,0.24126,0.24275,0.237825,0.22624,0.237647,0.236084,0.245795,0.237617,0.222004,0.235715,0.241175,0.24599,0.242702,0.231112,0.245244,0.224147,0.24151,0.254942,0.23118,0.24904,0.235474,0.221904,0.253795,0.24623,0.236503,0.237221,0.23537,0.231311,0.247501,0.237176,0.23444,0.225483,0.228704,0.234141,0.238278,0.223572,0.239918,0.247313,0.23028,0.226823,0.235548,0.237268,0.231499,0.237341,0.253522,0.234141,0.237367
0.236159,0.23413,0.242656,0.25179,0.229491,0.244082,0.239992,0.238089,0.243537,0.23498,0.249167,0.234439,0.25112,0.243506,0.233621,0.231704,0.223141,0.239953,0.221873,0.241156,0.227165,0.243869,0.2367,0.241123,0.233252,0.239871,0.232747,0.231641,0.233365,0.222595,0.242499,0.245468,0.234668,0.235343,0.228033,0.22698,0.246426,0.225907,0.249562,0.223669,0.24088,0.249551,0.227498,0.23532,0.242724,0.238592,0.23108,0.256125,0.240687,0.23717,0.227492,0.237112,0.226545,0.230167,0.234262,0.237228,0.224014,0.243474,0.243319,0.247136,0.239735,0.230448,0.238194,0.248237,0.255941,0.241742,0.239322,0.247359,0.231492,0.245124,0.254777,0.237511,0.247556,0.247049,0.232921,0.243757,0.256456,0.245399,0.236634,0.248554,0.230952,0.232823,0.234537,0.229638,0.239331,0.234245,0.233848,0.236536,0.223367,0.236513,0.251323,0.226881,0.230901,0.234309,0.235094,0.234495,0.232719,0.255316,0.241207,0.242273
0.241959,0.237424,0.246787,0.252555,0.247971,0.240863,0.244583,0.242919,0.238166,0.231013,0.254188,0.256871,0.246122,0.243625,0.229869,0.220111,0.24458,0.23874,0.246503,0.225475,0.222792,0.250098,0.235718,0.236483,0.239852,0.240292,0.235799,0.230927,0.23791,0.228203,0.233619,0.244578,0.232767,0.231304,0.235494,0.220467,0.251377,0.21296,0.251461,0.230857,0.253587,0.237762,0.237185,0.236431,0.24144,0.230852,0.233326,0.24646,0.255596,0.259687,0.22805,0.243094,0.232802,0.239786,0.238743,0.233917,0.22242,0.247434,0.242513,0.249682,0.238279,0.238502,0.243326,0.252883,0.259229,0.241547,0.240366,0.262882,0.230571,0.255654,0.253155,0.243428,0.255577,0.249084,0.245182,0.239261,0.254322,0.241018,0.234409,0.245643,0.239791,0.254325,0.236296,0.245804,0.240764,0.244898,0.251488,0.24029,0.22229,0.245195,0.255716,0.226995,0.238973,0.223215,0.243004,0.231635,0.235654,0.253865,0.237661,0.240665
